sample_year,state_code,region,quarter,mean_varroa,max_varroa,nosema,abpv,amsv1,cbpv,dwv,dwvb,iapv,kbv,lsv2,bip_loss_prev5yrs_list,bip_mean_loss_prev5yrs,nass_mean_loss_prev5yrs,bip_loss,State,"HONEY, BEE COLONIES - ADDED & REPLACED, MEASURED IN COLONIES","HONEY, BEE COLONIES - INVENTORY, MAX, MEASURED IN COLONIES",COLONIES AT FIRST OF QUARTER,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN COLONIES","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN PCT OF COLONIES",nass_loss_percent,ID_state,pcpn,tmax,tmin,tmpc,state
2020,VT,Northeast,Q3,3.526666666666667,7.63,0.1833333333333333,65.71428571428571,0.0,65.0,53.07692307692308,51.666666666666664,30.0,0.0,40.0,"[0.7156017705027395, 0.6340979673182162, 0.5526429978599925, 0.6220355269907728, 0.6723418061990688]",0.639344013774158,0.024,0.18018206333640008,VERMONT,700,"7,500",7500.0,210,3.0,0.9,0.9,3.8,0.7,0.05,26.6,180,2.0,0.03,45,0.3032961821199905,0.7663003663003664,0.7029166666666666,0.7434765154556403,VT
2020,VT,Northeast,Q4,8.02,11.52,0.0,73.33333333333333,0.0,0.0,76.66666666666667,80.0,0.0,0.0,0.0,"[0.48577915549534856, 0.600792957458741, 0.43037534819797474, 0.3168699489360268, 0.5485242317055707]",0.47646832835873243,0.06400000000000002,,VERMONT,30,"8,000",8000.0,270,3.0,0.5,0.6,0.0,0.05,0.05,10.0,,0.0,0.03,45,0.6163149158169315,0.4391941391941392,0.4745833333333333,0.4544359694901646,VT
2020,WI,Upper Midwest,Q2,2.005,2.61,0.0,0.0,0.0,0.0,30.0,45.0,80.0,0.0,0.0,"[0.46232942651916187, 0.6144703298326177, 0.5271789352795963, 0.45976608902121985, 0.6031126093520858]",0.5333714780009362,0.08,,WISCONSIN,"14,000","55,000",27000.0,"1,700",3.0,25.0,25.8,25.1,27.3,26.1,46.1,"4,600",8.0,0.03,49,0.4429689352620346,0.7413919413919414,0.8154166666666667,0.7840224809313528,WI
2020,WI,Upper Midwest,Q3,3.0411764705882356,15.03,0.0529411764705882,85.0,0.0,30.0,46.15384615384615,51.76470588235294,36.666666666666664,0.0,30.0,"[0.46232942651916187, 0.6144703298326177, 0.5271789352795963, 0.45976608902121985, 0.6031126093520858]",0.5333714780009362,0.144,0.5049262285116629,WISCONSIN,970,"68,000",68000.0,"8,000",12.0,12.9,13.8,26.1,22.8,20.4,43.1,"9,000",13.0,0.12,49,0.5008299739151055,0.7703296703296704,0.8483333333333334,0.8157366519470091,WI
2020,WI,Upper Midwest,Q4,2.1079999999999997,4.14,0.06,68.0,0.0,60.0,52.0,66.0,65.0,0.0,40.0,"[0.3452087536530747, 0.49752596213320766, 0.28790843618723516, 0.18545243329832573, 0.24676347044166946]",0.31257181114270255,0.156,0.5049262285116629,WISCONSIN,"2,800","60,000",60000.0,"8,000",13.0,0.05,1.8,7.4,0.6,1.2,29.3,"4,700",8.0,0.13,49,0.5845387716386057,0.7461538461538461,0.8245833333333333,0.7908470493777598,WI
2020,WV,Ohio Valley,Q2,0.41,1.1,0.4,0.0,0.0,50.0,32.0,38.333333333333336,33.333333333333336,0.0,40.0,"[0.7371712584810766, 0.6703657426278684, 0.6144501995219701, 0.6614169998777533, 0.6137563603317859]",0.6594321121680908,0.0975,0.3857955985678936,WEST VIRGINIA,"1,600","7,500",7500.0,570,8.0,0.7,2.8,0.5,1.8,1.9,46.2,"1,500",20.0,0.08,48,0.3267725871472611,0.6153846153846154,0.50625,0.5664391810517866,WV
2020,WV,Ohio Valley,Q3,3.16625,14.37,0.040625,0.0,0.0,50.0,55.714285714285715,49.23076923076923,54.0,0.0,32.5,"[0.7371712584810766, 0.6703657426278684, 0.6144501995219701, 0.6614169998777533, 0.6137563603317859]",0.6594321121680908,0.07,0.3857955985678936,WEST VIRGINIA,210,"8,000",8000.0,540,7.0,4.7,1.7,4.7,10.1,2.6,17.7,800,10.0,0.07,48,0.269148683898506,0.7989010989010987,0.6504166666666666,0.7358490566037738,WV
2021,AK,Northwest,Q2,0.43,0.43,1.25,0.0,0.0,0.0,30.0,30.0,0.0,0.0,50.0,,0.5966628331056228,,0.4462406197102602,,,,,,,,,,,,,,,,2,0.2368982689115485,0.8670329670329667,0.7379166666666667,0.8157366519470093,AK
2021,AK,Northwest,Q3,2.8542857142857145,6.69,0.0499999999999999,0.0,0.0,30.0,44.0,64.28571428571429,0.0,0.0,50.0,,0.5991627851710898,,0.4462406197102602,,,,,,,,,,,,,,,,2,0.3990988854635997,0.9307692307692308,0.8825,0.9201124046567642,AK
2021,AL,Southeast,Q2,1.44625,4.71,0.2625,0.0,0.0,70.0,40.0,47.5,42.0,0.0,50.0,"[0.6346698267892901, 0.603850651181473, 0.6208510537863248, 0.558150479790136, 0.4411057002150459]",0.571725542352454,0.1875,0.2724025562643462,ALABAMA,"3,400","9,500",9500.0,"2,700",28.0,0.5,5.8,2.1,35.0,7.4,55.2,930,10.0,0.28,1,0.6760730377045293,0.8087912087912087,0.7904166666666668,0.8089120835006021,AL
2021,AL,Southeast,Q3,2.48125,7.7,0.4125,0.0,0.0,90.0,48.57142857142857,66.25,30.0,0.0,0.0,"[0.6346698267892901, 0.603850651181473, 0.6208510537863248, 0.558150479790136, 0.4411057002150459]",0.571725542352454,0.154,0.2724025562643462,ALABAMA,950,"9,500",9500.0,"1,400",15.0,0.9,16.3,11.0,25.9,1.9,37.4,280,3.0,0.15,1,0.6945695992411667,0.8791208791208791,0.9208333333333332,0.9100762745885188,AL
2021,AL,Southeast,Q4,3.14,8.24,0.025,0.0,0.0,90.0,65.0,52.5,0.0,0.0,75.0,"[0.5625551181104549, 0.4962546293053993, 0.38414814746279746, 0.5424164381783556, 0.47138402326128825]",0.4913516712636591,0.10400000000000001,0.35821195719155696,ALABAMA,360,"9,000",9000.0,"1,100",12.0,3.5,2.5,6.8,44.7,1.4,60.8,10,0.05,0.12,1,0.4740336732274128,0.6941391941391942,0.6562499999999999,0.681653954235247,AL
2021,AR,South,Q2,0.922,2.15,0.11,50.0,0.0,55.0,44.285714285714285,52.22222222222222,55.0,0.0,45.0,"[0.5906498228074555, 0.4630965579152533, 0.2784445954503131, 0.5299442788855975, 0.5437962873768261]",0.48118630848708904,0.115,0.35821195719155696,ARKANSAS,"9,000","12,500",12500.0,"1,600",13.0,5.7,2.0,2.8,21.9,3.6,42.2,"5,500",44.0,0.13,4,0.2390324875503913,0.8043956043956043,0.7095833333333333,0.7671617824167003,AR
2021,AR,South,Q3,1.3116666666666663,3.38,0.0083333333333333,0.0,0.0,40.0,46.666666666666664,56.666666666666664,0.0,0.0,70.0,"[0.5906498228074555, 0.4630965579152533, 0.2784445954503131, 0.5299442788855975, 0.5437962873768261]",0.48118630848708904,0.10400000000000001,0.3594382072591198,ARKANSAS,"2,400","20,000",20000.0,"1,800",9.0,3.2,5.8,30.6,32.9,4.9,42.3,"1,700",9.0,0.09,4,0.2440123310410244,0.9194139194139196,0.8395833333333333,0.8932155760738658,AR
2021,AR,South,Q4,2.4025,7.19,0.0125,0.0,0.0,70.0,41.666666666666664,54.285714285714285,90.0,0.0,0.0,"[0.5573421796173189, 0.6166099221325245, 0.7200668417292886, 0.4973753100499654, 0.5135771974329916]",0.5809942901924178,0.15,0.3594382072591198,ARKANSAS,920,"18,000",18000.0,480,3.0,0.0,0.6,25.6,28.2,0.7,35.7,100,1.0,0.03,4,0.4839933602086791,0.6120879120879121,0.585,0.6021678040947411,AR
2021,CA,West,Q1,0.4363157894736841,1.25,0.9736842105263158,30.0,0.0,0.0,38.75,39.473684210526315,30.0,0.0,56.0,"[0.5680183766155993, 0.5005514018307703, 0.5636656987837101, 0.40948860832012424, 0.4390775165708959]",0.4961603204242199,0.138,0.5150066918013927,CALIFORNIA,"189,000","1,600,000",1180000.0,"275,000",17.0,1.7,6.2,7.2,5.7,3.4,29.9,"84,000",5.0,0.17,5,0.3191842542091534,0.3761904761904762,0.2766666666666666,0.3243677238057005,CA
2021,CA,West,Q2,1.2306896551724138,8.02,0.5344827586206896,0.0,0.0,54.0,49.166666666666664,43.57142857142857,43.333333333333336,0.0,50.666666666666664,"[0.5922085165388457, 0.6110184661469438, 0.45234010022626414, 0.6835394567959421, 0.8263212254922053]",0.6330855530400402,0.08750000000000001,0.5150066918013927,CALIFORNIA,"165,000","1,060,000",1090000.0,"114,000",11.0,7.7,11.6,16.1,11.5,3.8,42.4,"180,000",17.0,0.11,5,0.3493004505572682,0.6721611721611723,0.5599999999999999,0.6230429546366921,CA
2021,CA,West,Q3,0.7933333333333333,2.56,0.0583333333333333,75.0,0.0,0.0,45.0,61.666666666666664,35.0,0.0,55.0,"[0.5922085165388457, 0.6110184661469438, 0.45234010022626414, 0.6835394567959421, 0.8263212254922053]",0.6330855530400402,0.10600000000000001,,CALIFORNIA,"47,000","680,000",650000.0,"25,000",4.0,14.2,11.0,13.0,16.5,5.0,39.6,"51,000",8.0,0.04,5,0.3395778989803177,0.8197802197802198,0.7083333333333334,0.7759935768767564,CA
2021,CA,West,Q4,0.7366666666666667,1.43,0.0833333333333333,50.0,0.0,70.0,46.666666666666664,56.666666666666664,0.0,0.0,30.0,"[0.5005514018307703, 0.5636656987837101, 0.40948860832012424, 0.4390775165708959, 0.6646656211378449]",0.5154897693286691,0.128,,CALIFORNIA,"15,000","1,210,000",640000.0,"50,000",4.0,3.7,2.8,1.9,4.8,2.0,14.6,"29,000",2.0,0.04,5,0.302347640502727,0.5168498168498168,0.3966666666666666,0.4592533119229226,CA
2021,CO,Southwest,Q3,0.36,0.79,0.0,30.0,0.0,40.0,30.0,35.714285714285715,0.0,0.0,30.0,"[0.6255556453366113, 0.5306254161120354, 0.5145206124970538, 0.5686689071862463, 0.5054646449531597]",0.5489670452170212,0.184,0.2349079443239941,COLORADO,"1,500","22,000",22000.0,"1,700",8.0,2.9,6.4,0.0,0.05,0.8,7.8,750,3.0,0.08,6,0.7626274602798196,0.7853479853479853,0.8262499999999999,0.8133279807306301,CO
2021,DE,Northeast,Q2,1.11,1.19,0.1,0.0,0.0,0.0,30.0,50.0,80.0,0.0,0.0,"[0.5862716215061249, 0.5622258668603275, 0.5791872942349134, 0.614305392080065, 0.45332772640946595]",0.5590635802181794,,0.2349079443239941,,,,,,,,,,,,,,,,8,0.5714963244012331,0.8666666666666667,0.8808333333333334,0.8839823364110798,DE
2021,DE,Northeast,Q3,1.2029411764705882,2.61,0.1823529411764706,50.0,0.0,40.0,50.90909090909091,53.75,57.5,0.0,52.5,"[0.5862716215061249, 0.5622258668603275, 0.5791872942349134, 0.614305392080065, 0.45332772640946595]",0.5590635802181794,,,,,,,,,,,,,,,,,,8,0.8114773535688878,0.9076923076923078,0.979583333333333,0.9542352468887996,DE
2021,DE,Northeast,Q4,8.28,16.15,0.025,60.0,0.0,50.0,75.0,80.0,80.0,0.0,0.0,"[0.3791806489270275, 0.13229787556778105, 0.2873903593130388, 0.3264246859454366, 0.3536862070268485]",0.2957959553560265,,,,,,,,,,,,,,,,,,8,0.4275551339815034,0.7849816849816849,0.7945833333333334,0.7976716178241668,DE
2021,FL,Southeast,Q1,3.4200000000000004,10.01,1.27,50.0,0.0,0.0,68.0,62.0,30.0,0.0,50.0,"[0.3951952599309405, 0.415699816766153, 0.5146929795869115, 0.4703450640794158, 0.3818891129398463]",0.43556444666065347,0.13,0.5617384676569168,FLORIDA,"47,000","305,000",300000.0,"31,000",10.0,5.6,6.3,6.6,11.9,3.4,34.6,"17,000",6.0,0.1,9,0.583827365425658,0.6179487179487181,0.5833333333333334,0.6045764753111201,FL
2021,FL,Southeast,Q2,0.0,0.0,0.65,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,"[0.3674299998289142, 0.4192598682350269, 0.27178091874558086, 0.4638720720945291, 0.5843023543753181]",0.42132904265587384,0.14750000000000002,0.5617384676569168,FLORIDA,"53,000","300,000",280000.0,"33,000",11.0,4.3,6.4,10.1,22.9,7.7,43.4,"31,000",10.0,0.11,9,0.5266777329855348,0.817948717948718,0.7841666666666668,0.8109193095142513,FL
2021,FL,Southeast,Q3,2.435714285714286,8.43,0.2035714285714285,80.0,0.0,0.0,56.92307692307692,57.142857142857146,60.0,0.0,35.0,"[0.3674299998289142, 0.4192598682350269, 0.27178091874558086, 0.4638720720945291, 0.5843023543753181]",0.42132904265587384,0.136,0.3687344135773726,FLORIDA,"34,000","255,000",235000.0,"39,000",15.0,7.1,11.4,14.1,20.5,8.7,43.4,"27,000",11.0,0.15,9,0.6903011619634811,0.880952380952381,0.9170833333333336,0.9096748293857888,FL
2021,FL,Southeast,Q4,3.338888888888889,10.23,0.3555555555555555,66.66666666666667,0.0,55.0,56.666666666666664,54.44444444444444,80.0,70.0,60.0,"[0.415699816766153, 0.5146929795869115, 0.4703450640794158, 0.3818891129398463, 0.4240805886959256]",0.44134151241365044,0.13999999999999999,0.3687344135773726,FLORIDA,"20,000","310,000",255000.0,"38,000",12.0,5.9,8.8,9.1,19.0,13.6,28.9,"11,000",4.0,0.12,9,0.4590941427555134,0.6981684981684982,0.6533333333333333,0.6824568446407067,FL
2021,GA,Southeast,Q2,0.48,0.48,0.0,0.0,0.0,30.0,30.0,50.0,30.0,0.0,0.0,"[0.5534105689291203, 0.5088435667794662, 0.46831579532686474, 0.5502381582596025, 0.4033511882288414]",0.4968318555047791,0.0975,,GEORGIA,"25,000","135,000",134000.0,"21,000",16.0,5.2,5.2,2.8,13.8,5.8,44.7,"18,500",14.0,0.16,10,0.2926250889257766,0.6505494505494505,0.54375,0.6037735849056604,GA
2021,GA,Southeast,Q3,2.5013333333333336,10.46,0.1266666666666666,36.666666666666664,0.0,90.0,52.0,52.666666666666664,30.0,0.0,0.0,"[0.5534105689291203, 0.5088435667794662, 0.46831579532686474, 0.5502381582596025, 0.4033511882288414]",0.4968318555047791,0.126,,GEORGIA,"28,000","123,000",116000.0,"22,000",18.0,4.8,13.4,12.0,32.2,7.6,63.9,"35,000",28.0,0.18,10,0.2893051932653545,0.798901098901099,0.6758333333333333,0.7482938578883982,GA
2021,GA,Southeast,Q4,2.9275,16.9,0.08125,50.0,0.0,30.0,42.5,48.75,40.0,40.0,60.0,"[0.4601177274469421, 0.4585543577183665, 0.2734915213595758, 0.3713251075065158, 0.5137802882533207]",0.41545380045694424,0.136,0.43520277062573853,GEORGIA,"12,500","132,000",131000.0,"24,000",18.0,0.5,5.7,7.8,24.7,7.2,41.0,"12,000",9.0,0.18,10,0.4391747687929808,0.415018315018315,0.4075,0.4090726615816941,GA
2021,HI,Hawaii,Q1,1.0,1.0,0.65,80.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,,,0.05,0.43520277062573853,HAWAII,"2,300","19,500",19500.0,800,4.0,0.0,4.7,0.0,52.2,0.0,53.0,"1,600",8.0,0.04,11,0.4183068532131847,0.3644688644688645,0.3658333333333333,0.3613006824568446,HI
2021,HI,Hawaii,Q2,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0225,0.27218844771597484,HAWAII,490,"21,000",21000.0,490,2.0,0.0,0.05,0.0,60.8,0.05,92.6,"1,200",6.0,0.02,11,0.5231207019207967,0.7263736263736263,0.7158333333333333,0.7274187073464472,HI
2021,HI,Hawaii,Q4,0.7606666666666667,4.88,0.9433333333333334,40.0,0.0,0.0,54.0,42.0,0.0,30.0,30.0,,,0.068,0.27218844771597484,HAWAII,"1,100","20,000",20000.0,100,1.0,19.7,0.0,0.0,64.2,0.0,66.1,530,3.0,0.01,11,0.4491344557742471,0.5446886446886448,0.5345833333333333,0.5411481332798074,HI
2021,ID,Northwest,Q2,0.111875,0.75,0.21875,0.0,0.0,0.0,30.0,33.75,40.0,0.0,38.0,"[0.6865782146249193, 0.6457316372091717, 0.5949918265598092, 0.7046019043663044, 0.4093755767813817]",0.6082558319083173,0.125,,IDAHO,"40,000","120,000",86000.0,"19,500",16.0,5.4,2.0,9.9,1.9,6.2,31.9,"19,000",16.0,0.16,12,0.5247806497510078,0.719047619047619,0.6941666666666666,0.7133681252509033,ID
2021,ID,Northwest,Q3,3.0439999999999996,17.47,0.025,55.0,0.0,0.0,35.714285714285715,49.0,40.0,0.0,50.0,"[0.6865782146249193, 0.6457316372091717, 0.5949918265598092, 0.7046019043663044, 0.4093755767813817]",0.6082558319083173,0.11200000000000002,,IDAHO,"7,000","135,000",86000.0,"3,500",3.0,2.6,7.0,7.0,1.8,1.5,55.2,"3,000",2.0,0.03,12,0.5326061180934313,0.8315018315018314,0.8404166666666668,0.8454435969490164,ID
2021,ID,Northwest,Q4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,"[0.5688003390164691, 0.5484271082310324, 0.5558390927100565, 0.47947169080789553, 0.5482460485473744]",0.5401568558625656,0.088,0.3073254878386388,IDAHO,250,"230,000",141000.0,"22,000",10.0,4.9,4.0,12.0,8.0,11.2,58.1,"4,300",2.0,0.1,12,0.4979843490633152,0.5413919413919415,0.5337500000000001,0.5387394620634284,ID
2021,IL,Ohio Valley,Q3,1.27,1.27,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,"[0.5992852173391587, 0.5742144876344244, 0.5832774086747812, 0.6939289980424842, 0.5884190151333214]",0.6078250253648341,0.08600000000000001,0.3073254878386388,ILLINOIS,640,"14,500",14500.0,680,5.0,1.4,4.4,3.3,9.5,5.7,37.7,"1,200",8.0,0.05,13,0.4745079440360445,0.827106227106227,0.8100000000000002,0.8285828984343637,IL
2021,IN,Ohio Valley,Q2,0.5333333333333333,1.31,0.2166666666666666,0.0,0.0,30.0,30.0,30.0,30.0,0.0,66.66666666666667,"[0.5597956107599333, 0.6381111810156421, 0.5995285796831864, 0.49862574179661867, 0.5676066843523022]",0.5727335595215365,0.10250000000000001,,INDIANA,"4,000","13,000",11000.0,560,4.0,0.6,6.1,7.0,7.3,1.3,22.8,"1,000",8.0,0.04,14,0.4602798197770927,0.7516483516483515,0.7070833333333335,0.737454837414693,IN
2021,IN,Ohio Valley,Q3,2.3325,6.94,0.05,62.5,0.0,60.0,52.0,58.333333333333336,62.0,0.0,36.0,"[0.5597956107599333, 0.6381111810156421, 0.5995285796831864, 0.49862574179661867, 0.5676066843523022]",0.5727335595215365,0.078,,INDIANA,770,"16,500",16500.0,"1,700",10.0,5.2,1.9,17.4,23.7,2.3,39.3,"1,400",8.0,0.1,14,0.4183068532131847,0.9076923076923076,0.8616666666666667,0.897631473303894,IN
2021,IN,Ohio Valley,Q4,2.198,9.0,0.045,55.714285714285715,0.0,0.0,56.666666666666664,56.0,57.5,0.0,50.0,"[0.4807030452120912, 0.39911704212247645, 0.39588172782101794, 0.3602738369428483, 0.5232241114577739]",0.43183995271124154,0.16599999999999998,0.21348036344530374,INDIANA,130,"14,500",14500.0,"1,700",12.0,11.3,1.5,21.3,19.6,1.9,43.6,"2,400",17.0,0.12,14,0.3125444628883092,0.613919413919414,0.5033333333333333,0.5636290646326777,IN
2021,KY,Ohio Valley,Q1,0.0,0.0,0.55,0.0,0.0,70.0,0.0,30.0,0.0,0.0,80.0,"[0.3455522276052482, 0.4817540364379378, 0.4023856953328032, 0.3889014837943654, 0.47092270893301424]",0.41790323042067373,0.184,0.21348036344530374,KENTUCKY,"1,000","11,000",11000.0,"2,100",19.0,0.05,5.1,0.0,16.9,9.3,27.5,80,1.0,0.19,17,0.3867678444391748,0.2750915750915751,0.2420833333333333,0.2521075873143316,KY
2021,KY,Ohio Valley,Q2,0.2454545454545454,1.27,0.3590909090909091,0.0,0.0,70.0,38.0,42.0,30.0,0.0,50.0,"[0.599026762551642, 0.3431305182458564, 0.4650717448544166, 0.67482807178027, 0.5030807440551867]",0.5170275682974743,0.11499999999999999,0.32746346209999244,KENTUCKY,"2,100","11,500",10000.0,270,2.0,1.0,4.2,2.2,4.0,2.6,21.5,"4,500",39.0,0.02,17,0.4206782072563434,0.6395604395604395,0.5862499999999999,0.6182256122039342,KY
2021,KY,Ohio Valley,Q3,1.912,10.1,0.0349999999999999,70.0,0.0,60.0,38.333333333333336,43.0,60.0,0.0,50.0,"[0.599026762551642, 0.3431305182458564, 0.4650717448544166, 0.67482807178027, 0.5030807440551867]",0.5170275682974743,0.13,0.32746346209999244,KENTUCKY,900,"10,500",10500.0,"1,100",10.0,0.6,1.2,0.05,18.2,11.0,39.4,740,7.0,0.1,17,0.5719705952098649,0.7307692307692307,0.7370833333333333,0.7402649538338018,KY
2021,KY,Ohio Valley,Q4,4.4366666666666665,7.32,0.1333333333333333,60.0,0.0,0.0,46.666666666666664,56.666666666666664,40.0,0.0,0.0,"[0.4817540364379378, 0.4023856953328032, 0.3889014837943654, 0.47092270893301424, 0.4495181174368197]",0.4386964083869881,0.138,0.4061033942725606,KENTUCKY,120,"10,500",10500.0,880,8.0,2.3,13.2,0.05,39.0,12.0,54.1,460,4.0,0.08,17,0.4681052881195162,0.4161172161172161,0.4199999999999999,0.4154957848253713,KY
2021,LA,South,Q3,1.6966666666666663,3.62,0.0916666666666666,0.0,0.0,0.0,50.0,50.0,50.0,0.0,30.0,"[0.7466640481936843, 0.45518830043228176, 0.5117663540647206]",0.5712062342302289,0.10200000000000001,0.4061033942725606,LOUISIANA,"1,300","31,000",29000.0,"2,300",7.0,0.0,0.6,0.0,2.3,6.0,8.0,"2,800",9.0,0.07,18,0.6120464785392459,0.8501831501831502,0.8766666666666666,0.8727418707346447,LA
2021,LA,South,Q4,0.8314285714285715,1.97,0.0785714285714285,0.0,0.0,0.0,35.0,40.0,0.0,0.0,40.0,"[0.6263246244147752, 0.4914244462182161, 0.5485673148803769, 0.6605274154107105]",0.5817109502310197,0.044,0.35559393781861337,LOUISIANA,"1,400","36,000",30000.0,"2,800",8.0,0.0,0.05,0.05,5.4,5.3,28.2,"1,300",4.0,0.08,18,0.3573630543040076,0.5820512820512821,0.57375,0.5804897631473305,LA
2021,MA,Northeast,Q3,1.1742105263157894,5.14,0.4105263157894737,0.0,0.0,50.0,40.714285714285715,45.78947368421053,30.0,0.0,60.0,"[0.636851238947836, 0.5886233243962788, 0.38911104798056606, 0.6348516283298893, 0.6141387699069925]",0.5727152019123125,0.094,0.35559393781861337,MASSACHUSETTS,"1,700","13,000",13000.0,"1,100",8.0,0.6,0.5,1.5,8.7,4.5,23.0,"1,200",9.0,0.08,21,0.4346691961109793,0.7948717948717949,0.7570833333333334,0.7852268165395422,MA
2021,MA,Northeast,Q4,2.4125,4.67,0.7875,0.0,0.0,0.0,57.5,60.0,30.0,0.0,0.0,"[0.29711815275718, 0.3557501144292573, 0.23253626055294607, 0.4942889641768481, 0.4274610669347292]",0.36143091177019215,0.136,,MASSACHUSETTS,20,"10,500",10500.0,290,3.0,0.5,0.05,0.0,0.05,0.6,5.4,50,0.05,0.03,21,0.3782309698838036,0.3930402930402931,0.3783333333333333,0.3829787234042553,MA
2021,MD,Northeast,Q2,0.4671428571428571,0.72,0.2214285714285714,0.0,0.0,0.0,33.333333333333336,37.142857142857146,0.0,0.0,60.0,"[0.5810559606794037, 0.4811842798697624, 0.49621317048711644, 0.582481733176231, 0.5232687053772038]",0.5328407699179435,0.0475,,MARYLAND,"2,600","7,500",6500.0,320,4.0,0.05,2.0,0.6,8.9,1.4,17.2,690,9.0,0.04,20,0.440597581218876,0.6589743589743591,0.6179166666666667,0.6439181051786431,MD
2021,MD,Northeast,Q3,1.3152941176470587,4.8,0.1470588235294117,70.0,0.0,52.5,39.0,41.76470588235294,30.0,0.0,30.0,"[0.5810559606794037, 0.4811842798697624, 0.49621317048711644, 0.582481733176231, 0.5232687053772038]",0.5328407699179435,0.094,0.4192860303693332,MARYLAND,300,"6,000",6000.0,490,8.0,0.05,0.7,0.5,13.6,1.5,20.0,170,3.0,0.08,20,0.5041498695755277,0.7783882783882783,0.7679166666666666,0.781212364512244,MD
2021,ME,Northeast,Q2,0.2266666666666666,1.53,1.1277777777777778,0.0,0.0,80.0,30.0,31.11111111111111,60.0,0.0,43.333333333333336,"[0.6735159033618272, 0.688817956122096, 0.6743305263605353, 0.6884573487796386, 0.6364934237250912]",0.6723230316698376,0.09,0.4192860303693332,MAINE,430,"18,000",2200.0,"1,100",6.0,0.05,1.5,0.0,0.0,0.0,13.9,260,1.0,0.06,19,0.5100782546834243,0.6820512820512821,0.6558333333333334,0.67482938578884,ME
2021,ME,Northeast,Q3,1.7040000000000002,13.57,0.2266666666666666,0.0,0.0,63.333333333333336,45.833333333333336,45.0,60.0,0.0,53.333333333333336,"[0.6735159033618272, 0.688817956122096, 0.6743305263605353, 0.6884573487796386, 0.6364934237250912]",0.6723230316698376,0.09200000000000001,0.26917310802968775,MAINE,380,"10,000",10000.0,"1,400",14.0,0.05,17.0,5.0,0.0,0.0,18.7,210,2.0,0.14,19,0.7730614180697178,0.778021978021978,0.8195833333333333,0.8061019670814934,ME
2021,MI,Upper Midwest,Q2,0.9775,2.01,0.21875,0.0,0.0,0.0,38.333333333333336,47.5,46.666666666666664,0.0,51.666666666666664,"[0.5902130230183296, 0.6297179550038947, 0.6396935337901737, 0.581458120417396, 0.4837369974307174]",0.5849639259321023,0.07,0.26917310802968775,MICHIGAN,"10,000","112,000",74000.0,"3,500",3.0,0.8,0.8,3.5,2.7,0.05,44.8,"8,000",7.0,0.03,22,0.7355940241878113,0.8084249084249083,0.805,0.816138097149739,MI
2021,MI,Upper Midwest,Q3,1.62,4.38,0.06875,76.66666666666667,0.0,30.0,56.666666666666664,53.75,65.0,0.0,53.333333333333336,"[0.5902130230183296, 0.6297179550038947, 0.6396935337901737, 0.581458120417396, 0.4837369974307174]",0.5849639259321023,0.164,0.4276629973760858,MICHIGAN,"7,500","120,000",120000.0,"8,500",7.0,0.05,2.7,17.0,4.2,0.8,63.5,"4,800",4.0,0.07,22,0.6891154849419019,0.891941391941392,0.9295833333333334,0.9213167402649538,MI
2021,MI,Upper Midwest,Q4,8.3975,24.47,0.05625,58.0,0.0,50.0,58.75,67.5,80.0,0.0,30.0,"[0.36145532064260255, 0.35171414390381683, 0.2641354753492625, 0.3623154353365411, 0.37661240015209785]",0.3432465550768642,0.10200000000000001,0.4276629973760858,MICHIGAN,140,"105,000",105000.0,"6,000",6.0,0.0,0.9,3.1,2.2,1.5,8.7,"2,200",2.0,0.06,22,0.414275551339815,0.7054945054945055,0.67125,0.6949016459253312,MI
